id,name,slug,summary,rating,rating_count,total_rating,total_rating_count,cover_url,genres,platforms,companies
1513,Pokémon Silver Version,pokemon-silver-version,"Pokémon Silver, along with Pokémon Gold, are the sequels to Pokémon Red and Blue. They offer 100 new Pokémon to capture and train, 8 more Gyms to take on and a new Pokémon League challenge. Featuring an expanded post-game, Pokémon Gold and Silver additionally offer extra content from the previous entries in the series.",87.85039588849102,418,86.42519794424551,420,co5pid.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure""]","[""Game Boy Color"", ""Nintendo 3DS""]","[""Nintendo"", ""Game Freak"", ""Gradiente""]"
153,Star Wars: Jedi Knight - Jedi Academy,star-wars-jedi-knight-jedi-academy,"Star Wars: Jedi Knight: Jedi Academy, of the highly acclaimed Jedi Knight series, allows players to take on the role of a new student eager to learn the ways of the Force from Jedi Master Luke Skywalker. Interact with famous Star Wars characters in many classic Star Wars locations as you face the ultimate choice: fight for good and freedom on the light side, or follow the path of power and evil to the dark side.",83.76351381078504,415,76.58175690539252,420,co5c44.jpg,"[""Shooter"", ""Adventure""]","[""Xbox"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Mac"", ""Nintendo Switch""]","[""Raven Software"", ""Vicarious Visions"", ""CyberFront"", ""Activision"", ""LucasArts"", ""Aspyr Media""]"
910,Tom Clancy's Splinter Cell,tom-clancy-s-splinter-cell,"Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace!

You are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. The world balance is in your hands, as cyber terrorism and international tensions are about to explode into WWIII.",82.96102269222531,411,83.75828912389044,418,co95ri.jpg,"[""Shooter"", ""Tactical""]","[""Xbox"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation 2""]","[""Ubisoft Montreal"", ""Aspyr Media"", ""Ubisoft Shanghai"", ""Ubi Soft Entertainment""]"
6032,Borderlands: The Pre-Sequel,borderlands-the-pre-sequel,"Shoot 'n' loot your way through a brand new adventure that rockets you onto Pandora's moon in Borderlands: The Pre-Sequel. Discover the story behind Borderlands 2’s villain, Handsome Jack, and his rise to power in this brand new game in the Borderlands series. Taking place between the original Borderlands and Borderlands 2, the Pre-Sequel gives you a whole lotta new gameplay featuring the genre fusion of shooter and RPG gameplay that players can’t get enough of.

Get high in low gravity and launch across the moonscape to take enemies down from above using new ice and laser weapons. Catch-a-ride on the lunar landscape with new vehicles equipped with deadly weapons allowing for more levels of destructive mayhem. So grab a friend (or two, or three), strap on a rocket, and take off on a brand new Borderlands adventure",71.85782917124287,402,73.66224791895476,417,co20tq.jpg,"[""Shooter"", ""Role-playing (RPG)""]","[""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""]","[""2K Australia"", ""Gearbox Software"", ""Aspyr Media"", ""Take-Two Interactive"", ""2K Games""]"
482,Silent Hill 3,silent-hill-3,"Silent Hill 3 is the third installment in the Silent Hill series. Like the previous entries, Silent Hill 3 is a survival horror combining action-based combat and puzzle-solving, but is somewhat more combat-oriented than the preceding installments. The main character is able to side-step and block some attacks, but in general shares with the other protagonists of the series their relative ineptitude in combat.",84.06289798684357,414,86.03144899342178,417,co3kol.jpg,"[""Puzzle"", ""Adventure""]","[""PC (Microsoft Windows)"", ""PlayStation 2""]","[""Konami"", ""Team Silent""]"
355,Quake III Arena,quake-iii-arena,"Welcome to the Arena, where high-ranking warriors are transformed into spineless mush. Abandoning every ounce of common sense and any trace of doubt, you lunge onto a stage of harrowing landscapes and veiled abysses. Your new environment rejects you with lava pits and atmospheric hazards as legions of foes surround you, testing the gut reaction that brought you here in the first place. Your new mantra: Fight or be finished.",82.51618402795751,414,84.59142534731208,417,co1ybj.jpg,"[""Shooter""]","[""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360"", ""Dreamcast"", ""PlayStation 2""]","[""Electronic Arts"", ""Sega"", ""Loki Software"", ""id Software"", ""Activision"", ""No Cliché"", ""Raster Productions"", ""Pi Studios"", ""Bullfrog Productions""]"
125174,Overwatch,overwatch--1,"Overwatch is a free-to-play, team-based action game set in the optimistic future, where every match is the ultimate 5v5 battlefield brawl. Play as a time-jumping freedom fighter, a beat-dropping battlefield DJ, or one of over 30 other unique heroes as you battle it out around the globe.",69.1509812847453,413,76.07549064237264,416,cobium.jpg,"[""Shooter""]","[""Xbox Series X|S"", ""PlayStation 4"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One"", ""Nintendo Switch""]","[""Blizzard Entertainment""]"
1638,GoldenEye 007,goldeneye-007,"GoldenEye 007 is a first-person shooter based on the 1995 James Bond film. The game features a single-player campaign with 20 missions across multiple difficulty levels, emphasizing stealth, varied objectives and mission-based progression. Players can use a range of weapons and gadgets while navigating diverse environments inspired by the movie.

The local split-screen multiplayer mode supports up to four players and offers competitive scenarios such as deathmatch, team modes and character selection from the James Bond universe. The multiplayer component became widely recognized for its influence on console FPS design and is considered a landmark feature of the game.",85.8049544533628,416,86.9024772266814,416,coa0y2.jpg,"[""Shooter""]","[""Nintendo 64""]","[""Nintendo"", ""Rare"", ""Gradiente""]"
1268,Crysis 3,crysis-3,"The award-winning developer Crytek is back with Crysis 3, the first blockbuster shooter of 2013! Crysis 3 is the ultimate sandbox shooter, realized in the stunning visuals only Crytek and the latest version of CryENGINE can deliver. Available now on Xbox 360, PlayStation 3, and PC.",74.12796100218058,402,74.0639805010903,414,co2on3.jpg,"[""Shooter"", ""Adventure""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Wii U"", ""Xbox 360""]","[""Crytek Frankfurt"", ""Electronic Arts"", ""Crytek UK""]"
913,Tony Hawk's Pro Skater 2,tony-hawk-s-pro-skater-2,"Tony Hawk's Pro Skater 2 redefined an already great game. Its addition of stellar new features (like Create-A-Park), and great game-play tweaks (the manual maneuver will be copied for years to come) made it the best installment in a killer series of games. Anyone who has ever skated the Philadelphia level will agree -- this game is a masterpiece of level design. Hell, it's a masterpiece all around. There isn't a bad park or dull moment, just pure gaming nirvana!",85.9131490757427,413,86.28990787120469,414,co1y77.jpg,"[""Sport""]","[""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""PlayStation"", ""Dreamcast""]","[""Gray Matter Interactive"", ""Neversoft Entertainment"", ""Aspyr Media"", ""Activision"", ""Treyarch"", ""Westlake Interactive""]"
832,Planescape: Torment,planescape-torment,"A CRPG set in the Dungeons & Dragons setting of Planescape in which The Nameless One, an immortal amnesiac, sets off on a quest across the infinite Planes and gathers a party of conflicted companions to find out who he is and reclaim his mortality. Throughout it, he faces the consequences of the horrors he committed in his past lives and tries to find the root of all the torment plaguing his companions and the Planes.",88.23205642624758,413,79.1160282131238,414,co3ggb.jpg,"[""Puzzle"", ""Role-playing (RPG)"", ""Strategy""]","[""Linux"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""]","[""Black Isle Studios"", ""Interplay Entertainment""]"
1339,Psychonauts,psychonauts,"Psychonauts is a platform-adventure game developed by Double Fine Productions and released in 2005. It follows Razputin “Raz” Aquato, a young psychic who runs away from the circus to attend a summer camp for aspiring psychonauts. Players explore imaginative levels set inside the minds of different characters, each reflecting their mental states. Gameplay combines platforming, combat, and the use of psychic abilities such as telekinesis and levitation. The game was praised for its creativity, humor, and distinctive art style.",83.47419307876532,407,84.15376320604932,413,cob7ms.jpg,"[""Platform"", ""Puzzle"", ""Adventure""]","[""Xbox"", ""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360"", ""Xbox One"", ""PlayStation 2""]","[""THQ"", ""Double Fine Productions"", ""Double Fine Productions"", ""Budcat Creations"", ""Majesco Entertainment"", ""Xbox Game Studios""]"
1876,Spore,spore,"From Single Cell to Galactic God, evolve your creature in a universe of your own creations. Play through Spore's five evolutionary stages: Cell, Creature, Tribe, Civilization, and Space. Each stage has its own unique style, challenges, and goals.",72.62549743313365,404,77.31274871656683,409,co2ac9.jpg,"[""Real Time Strategy (RTS)"", ""Role-playing (RPG)"", ""Simulator"", ""Strategy"", ""Adventure""]","[""PC (Microsoft Windows)"", ""Mac""]","[""Electronic Arts"", ""Maxis""]"
570,Prototype,prototype,"Prototype is the first of two games, and lets the user take control of Alex Mercer as he fights to stop the viral outbreak known as BLACKLIGHT throughout Manhattan. Alex is himself infected by the virus, which has given him special, mutant, abilities that will evolve with time and aid him in stopping the virus.",73.90993617869646,401,76.14246808934823,409,co1ql2.jpg,"[""Platform"", ""Hack and slash/Beat 'em up"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Xbox One""]","[""Activision"", ""Radical Entertainment""]"
17269,Roblox,roblox,"Roblox is a massively multiplayer online platform marketed toward creators and players of all ages. It allows users to create their own virtual games using a variety of objects, which they and others can enter and socialize in. Games created on Roblox can be scripted using a sandboxed scripting language based on Lua 5.1 to affect events that occur in-game and create different scenarios.",70.87376345041831,408,70.87376345041831,408,coc0w1.jpg,"[""Platform"", ""Simulator"", ""Adventure""]","[""Meta Quest 2"", ""PlayStation 4"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Meta Quest 3"", ""PlayStation 5"", ""Mac"", ""Xbox One""]","[""Roblox Corporation""]"
2345,Mario Kart DS,mario-kart-ds,"Mario Kart DS is the continuation of the long running racing game series that began on the Super Nintendo. It features 16 new tracks as well as 16 tracks from the previous 4 games, with each set split up into the Nitro and Retro Grand Prix respectively. Eight racers are initially available, each with two go-karts to choose from. A number of characters and additional karts are also available to unlock. New items have been added to the arsenal, including a Blooper squid that squirts ink onto the screens of other players and a Bullet Bill power up that transforms the player into a giant, fast-travelling bullet on autopilot.",81.94561691564631,406,85.97280845782316,408,cob9rx.jpg,"[""Racing"", ""Arcade""]","[""Wii U"", ""Nintendo DS""]","[""Nintendo"", ""Nintendo EAD Software Development Group No.1""]"
3070,Euro Truck Simulator 2,euro-truck-simulator-2,"Euro Truck Simulator 2 is a vehicle simulation game and a direct sequel to the 2008 game Euro Truck Simulator. Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore from the UK, Belgium, Germany, Italy, the Netherlands, Poland, and many more, your endurance, skill and speed will all be pushed to their limits. If you’ve got what it takes to be part of an elite trucking force, get behind the wheel and prove it!",78.17821036713418,405,82.83910518356709,407,co7et5.jpg,"[""Racing"", ""Simulator""]","[""Xbox Series X|S"", ""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Mac"", ""Xbox One""]","[""SCS Software""]"
7610,Game of Thrones: A Telltale Games Series,game-of-thrones-a-telltale-games-series,"Game of Thrones: A TellTale Games Series is an episodic adventure game developed by TellTale Games and based on the famous HBO TV-show Game of Thrones, as well as the book 'A song of Ice and Fire' by George R.R. Martin.

You play as the family members of House Forrester, a noble house from the north of Westeros, bannermen to House Glover, who has been loyal to House Stark of Winterfell for a long time. These characters are all caught up in the events of the war of the Five Kings, and they are placed in a critical position where every character must do everything in their power to prevent their precious house from going under.",70.57584488886418,354,72.74946090597055,406,co1nrt.jpg,"[""Point-and-click"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One""]","[""HBO"", ""Telltale Games""]"
2682,LEGO Star Wars: The Complete Saga,lego-star-wars-the-complete-saga,"Play through a fun Star Wars galaxy that combines the endless customization of LEGO with the epic story from all six episodes of Star Wars. This is the definitive LEGO Star Wars comprising the first two games and expanding them with new characters, enhanced visuals, and more bonus levels than you can shake a lightsaber at.

LEGO Star Wars: The Complete Saga is a family-friendly game, which is both funny and challenging. Pick and choose your characters wisely to engage in combat, solve puzzles and work together as a team to defeat the dark side.",82.41369977918785,404,83.70684988959393,406,co1qrr.jpg,"[""Platform"", ""Adventure""]","[""PlayStation 3"", ""Wii"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360""]","[""LucasArts"", ""TT Fusion"", ""Feral Interactive"", ""Robosoft Technologies"", ""WB Games"", ""Traveller's Tales""]"
1928,Indigo Prophecy,indigo-prophecy,"Indigo Prophecy is an action-adventure game that involves the player in making decisions to alter the narrative. The name change in North America was made to avoid confusion with Michael Moore's Fahrenheit 9/11 documentary film, which was released in 2004. Indigo Prophecy introduced elements like ethical ambiguity, romance, the inability to perish, and interactive storytelling that would endure in Quantic Dream later games.",83.1958320823985,401,84.09791604119926,406,co3rhh.jpg,"[""Adventure""]","[""Xbox"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 2""]","[""Quantic Dream"", ""Atari, Inc.""]"
1076,New Super Mario Bros.,new-super-mario-bros,"New Super Mario Bros. is a side-scrolling 2.5D action-adventure platformer game for the Nintendo DS, starring Mario and Luigi. The game features a solo story mode with Mario or Luigi, a two-player wireless game Mario Vs. Luigi, as well as a minigame mode for up to four players. The gameplay of New Super Mario Bros. is very much like that of the classic 2D platformers, mostly Super Mario Bros. and Super Mario Bros. 3, and substantially builds upon them to create gameplay both classic and contemporary. As the game is on DS, the touch screen allows players to store an additional power-up and view the distance still to go in a level.",80.67454791162028,403,87.83727395581013,405,co21rm.jpg,"[""Platform"", ""Adventure""]","[""Wii U"", ""Nintendo DS""]","[""Nintendo Entertainment Analysis & Development"", ""Nintendo"", ""Nintendo"", ""iQue""]"
981,Rayman Origins,rayman-origins,"Bubble Dreamer, Rayman, his best friend Globox, and some Teensy friends are chilling out at the Bubble Dreamer's resting grounds, the Snoring Tree. However, their snoring disturbs an old granny from the Land of the Livid Dead, who retaliates by sending an evil army of horrendous creatures and the Darktoons across the world, capturing the Electoons that inhabit the world, imprisoning Betilla the Nymph and her sisters, and plunging the Glade into chaos. As a result, the ensuing disaster causes the Bubble Dreamer to go crazy and have nightmares. Although they are captured, Rayman and his friends are able to escape the Darktoons. They are then tasked by the Magician to gather enough Electoons to cure the Bubble Dreamer and restore the Glade of Dreams. Their efforts to locate the Electoons allow them to gain access to the various lands of the Glade, rescuing the Nymphs along the way.",83.1163825160782,394,86.2456912580391,402,co1v7k.jpg,"[""Platform"", ""Adventure""]","[""PlayStation 3"", ""Nintendo 3DS"", ""Wii"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""]","[""Ubisoft Montpellier"", ""Ubisoft Entertainment""]"
989,Halo 3: ODST,halo-3-odst,"New Mombasa is in ruins, yet the fight is far from over. Halo 3: ODST drops players onto the streets of the besieged city in this first-person shooter. Assume the role of “The Rookie”, an Orbital Drop Shock Trooper, and discover the truth behind the Covenant invasion. Engage in intense online multiplayer battles with the complete collection of Halo 3 multiplayer maps – including three all-new battlefields – and join your teammates in Firefight, a new cooperative mode that pits you against waves of Covenant invaders.",75.35055138744065,394,76.50860902705367,400,co1xhh.jpg,"[""Shooter""]","[""PC (Microsoft Windows)"", ""Xbox 360"", ""Xbox One""]","[""Microsoft Game Studios"", ""Bungie""]"
534,The Legend of Zelda: Skyward Sword,the-legend-of-zelda-skyward-sword,"The Legend of Zelda: Skyward Sword is the first Zelda game created specifically with the Wii in mind. The game makes use of the Wii MotionPlus peripheral for sword fighting, with a revised Wii Remote pointing system used for targeting. Skyward Sword is structured very similar to previous Zelda games, as you travel through an overworld in search of temples to visit and once in you solve a series of puzzles before fighting a boss at the end and receive the next bit of plot. The biggest change is that the overworld is more focused on puzzles with only a handful of action.",81.91198929989652,392,87.31313750709111,399,co5wrj.jpg,"[""Puzzle"", ""Adventure""]","[""Wii"", ""Wii U""]","[""Nintendo"", ""Nintendo EAD Software Development Group No.3"", ""Monolith Soft""]"
7706,This War of Mine,this-war-of-mine,"In This War Of Mine you do not play as an elite soldier, rather a group of civilians trying to survive in a besieged city; struggling with lack of food, medicine and constant danger from snipers and hostile scavengers. The game provides an experience of war seen from an entirely new angle.

The pace of This War of Mine is imposed by the day and night cycle. During the day snipers outside stop you from leaving your refuge, so you need to focus on maintaining your hideout: crafting, trading and taking care of your survivors. At night, take one of your civilians on a mission to scavenge through a set of unique locations for items that will help you stay alive.

Make life-and-death decisions driven by your conscience. Try to protect everybody from your shelter or sacrifice some of them for longer-term survival. During war, there are no good or bad decisions; there is only survival. The sooner you realize that, the better.",80.51238280906261,392,81.25619140453131,397,co3ans.jpg,"[""Simulator"", ""Strategy"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox One""]","[""11 bit studios""]"
2939,The Vanishing of Ethan Carter,the-vanishing-of-ethan-carter,"In The Vanishing of Ethan Carter, you play as Paul Prospero, an occult detective who receives a disturbing letter from Ethan Carter and realizes that the boy is in grave danger. When Paul arrives in Ethan's home of Red Creek Valley, he realizes things are even worse than he imagined. Ethan has vanished in the wake of a brutal murder, which Paul comes to see might not be the only murder to investigate. Using both regular and supernatural detective skills, Paul must figure out what happened to the missing boy.",74.99326398802631,381,78.68413199401316,397,co1r7q.jpg,"[""Puzzle"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One"", ""Nintendo Switch""]","[""The Astronauts"", ""Nordic Games Publishing""]"
2276,The Legend of Zelda: The Wind Waker HD,the-legend-of-zelda-the-wind-waker-hd,"The Legend of Zelda: The Wind Waker HD is a remaster of The Wind Waker with an alternate recreation of the original's art style, several gameplay adjustments, a new lighting engine and higher resolution textures.",90.11054773134828,387,90.30527386567414,397,co3ozi.jpg,"[""Puzzle"", ""Adventure""]","[""Wii U""]","[""Nintendo EAD Software Development Group No.3"", ""HexaDrive"", ""Nintendo""]"
2025,Mount & Blade: Warband,mount-blade-warband,"In a land torn asunder by incessant warfare, it is time to assemble your own band of hardened warriors and enter the fray. Lead your men into battle, expand your realm, and claim the ultimate prize: the throne of Calradia!",84.84443291393349,391,76.72221645696675,396,co1y8y.jpg,"[""Shooter"", ""Role-playing (RPG)"", ""Simulator"", ""Strategy"", ""Adventure""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One""]","[""Taleworlds"", ""Paradox Interactive""]"
1558,Pokémon Gold Version,pokemon-gold-version,"Pokémon Gold, along with Pokémon Silver, are the sequels to Pokémon Red and Blue. They offer 100 new Pokémon to capture and train, 8 more Gyms to take on and a new Pokémon League challenge. Featuring an expanded post-game, Pokémon Gold and Silver additionally offer extra content from the previous entries in the series.",86.68615877274019,393,87.09307938637009,395,co5pia.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure""]","[""Game Boy Color"", ""Nintendo 3DS""]","[""Game Freak"", ""Gradiente"", ""Nintendo""]"
1079,Super Mario 3D Land,super-mario-3d-land,"Super Mario 3D Land is the second 3D Super Mario platformer for a handheld device, and the successor to Super Mario Galaxy 2. The game is closely based on side-scrolling Mario games, as it combine elements from both traditional 2D Mario games and modern free-roaming 3D Mario games. It also introduces elements into the series, including power-ups and gameplay mechanics.",80.94332549773816,385,85.47166274886908,394,cobab1.jpg,"[""Platform""]","[""Nintendo 3DS""]","[""Nintendo Entertainment Analysis & Development"", ""Brownie Brown"", ""Nintendo"", ""iQue""]"
333,Quake,quake,"Quake is a first-person shooter video game, developed by id Software and published by GT Interactive in 1996 and featured music composed by Trent Reznor and Nine Inch Nails. It is the first game in the popular Quake series. In the game, players must find their way through various maze-like, medieval environments while battling a variety of monsters using a wide array of weapons.",82.59996763107955,394,82.59996763107955,394,co9bg9.jpg,"[""Shooter""]","[""Zeebo"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""DOS"", ""Amiga"", ""Sega Saturn"", ""Legacy Mobile Device""]","[""MacSoft Games"", ""Sega"", ""GT Interactive Software"", ""Lobotomy Software"", ""Lion Entertainment"", ""Bear Naked Productions"", ""Pulse Interactive"", ""PXL computers"", ""id Software"", ""clickBOOM""]"
105,Need for Speed: Hot Pursuit,need-for-speed-hot-pursuit,Become Seacrest County's top cop or most wanted racer!,78.450512448472,386,84.100256224236,394,co2h9s.jpg,"[""Racing""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""EA Digital Illusions CE"", ""Criterion Games"", ""Electronic Arts""]"
5619,Demon's Souls,demon-s-souls,"A third-person action RPG with cooperative and competitive multiplayer elements in which the player enters the kingdom of Boletaria as it is being ravaged by a fog that spawns murderous demons. The player has to hunt down the arch demons situated in five disparate areas within the kingdom and partake in punishing combat to reach the Old One, the vengeful being that brought the fog to Boletaria.",85.5237730620654,386,86.8868865310327,393,co27sk.jpg,"[""Role-playing (RPG)"", ""Adventure""]","[""PlayStation 3""]","[""FromSoftware"", ""Atlus"", ""SCE Japan Studio"", ""Namco Bandai Partners"", ""Sony Computer Entertainment""]"
3750,Quantum Break,quantum-break,"Fix Time Before It Destroys Everything!

When time breaks, catastrophe becomes your playground. As hero Jack Joyce, you'll fight your way through epic disasters that stutter back and forth in time. But surviving this unstable world--and halting the end of time itself--is only possible by mastering your new time powers.",75.31655069466188,370,75.91914491254833,393,co8gsr.jpg,"[""Shooter"", ""Adventure""]","[""PC (Microsoft Windows)"", ""Xbox One""]","[""Remedy Entertainment"", ""Microsoft Studios"", ""Asobo Studio""]"
1341,Beyond Good & Evil,beyond-good-evil,"Beyond Good & Evil is an action-adventure game with elements of puzzle-solving and stealth-based games. The player controls the protagonist, Jade, from a third-person perspective. Jade can run, move stealthily, jump over obstacles and pits, climb ladders, push or bash doors and objects, and flatten herself against walls. As Jade, the player investigates a number of installations in search of the truth about a war with an alien threat.",85.58490168311187,388,88.09245084155593,393,co2n6b.jpg,"[""Shooter"", ""Puzzle"", ""Adventure""]","[""Xbox"", ""Nintendo GameCube"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""PlayStation 2""]","[""Ubisoft Montpellier"", ""Ubisoft Entertainment"", ""Ubisoft Milan"", ""Ubisoft Shanghai""]"
14746,Batman: The Telltale Series,batman-the-telltale-series,"Batman: The Telltale Series is an episodic graphic adventure game developed by Telltale Games, first released in 2016. The game offers a narrative-focused experience, where players control Bruce Wayne and his alter ego, Batman, making choices that shape the story and relationships with characters.

The plot explores Bruce Wayne’s struggle to uncover corruption in Gotham City, while confronting revelations about his family’s past. The game features dialogue-driven gameplay, quick-time combat, and detective sequences. Decisions carry over across episodes, influencing the narrative’s direction and character arcs.",72.21205756237335,378,73.67745735261525,391,co1u65.jpg,"[""Point-and-click"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""]","[""Telltale Games"", ""LCG Entertainment""]"
3152,Don't Starve,don-t-starve,"Don’t Starve is an uncompromising wilderness survival game full of science and magic. Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Gather resources to craft items and structures that match your survival style.",75.99230413862924,384,77.28186635502891,391,co1qqw.jpg,"[""Simulator"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""]","[""Klei Entertainment""]"
1520,Pokémon SoulSilver Version,pokemon-soulsilver-version,"Pokemon HeartGold Version and Pokemon SoulSilver Version return players to the scenic Johto region first introduced in the beloved original Pokemon Gold and Pokemon Silver games nearly a decade ago. The richly detailed adventure of Pokemon Gold and Pokemon Silver is now enhanced for the Nintendo DS and Nintendo DSi systems with updated graphics and sound, as well as new touch-screen features and a host of surprises. Pokemon HeartGold Version and Pokemon SoulSilver Version bring dozens of Pokemon characters back into the limelight for a new Pokemon generation - and longtime fans - to catch, train and battle.",89.9425195096486,388,89.9712597548243,390,co1z59.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure""]","[""Nintendo DS""]","[""The Pokémon Company"", ""Game Freak"", ""Nintendo""]"
181,Grim Fandango,grim-fandango,"A neo-noir adventure to the Land of the Dead.
Something's rotten in the land of the dead, and you're being played for a sucker. Meet Manny Calavera, travel agent at the Department of Death. He sells luxury packages to souls on their four-year journey to eternal rest. But there's trouble in paradise. Help Manny untangle himself from a conspiracy that threatens his very salvation.",85.73141827158366,387,85.73141827158366,387,co25r3.jpg,"[""Point-and-click"", ""Puzzle"", ""Adventure""]","[""PC (Microsoft Windows)""]","[""LucasArts""]"
139090,Inscryption,inscryption,"Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie. Darker still are the secrets inscrybed upon the cards...",85.64561703390139,381,83.94780851695069,385,co401c.jpg,"[""Puzzle"", ""Strategy"", ""Adventure"", ""Indie"", ""Card & Board Game""]","[""Xbox Series X|S"", ""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Mac"", ""Xbox One"", ""Nintendo Switch""]","[""Devolver Digital"", ""Daniel Mullins Games""]"
7504,The Forest,the-forest,"As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants.
Build, explore, survive in this terrifying first person survival horror simulator.",70.01184561022036,381,78.00592280511017,385,cobyi6.jpg,"[""Puzzle"", ""Simulator"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""PC (Microsoft Windows)"", ""SteamVR""]","[""Endnight Games Ltd""]"
130,Warcraft II: Tides of Darkness,warcraft-ii-tides-of-darkness,"Warcraft II: Tides of Darkness is a Strategy video game published by Blizzard Entertainment released on 1995 for MS-DOS. Warcraft 2 is a successor of the popular Warcraft real-time strategy game. The game contains many improvements over the previous version in graphics, sounds and playability. The Multiplayer was also greatly improved allowing up to 8 players in the marvelous multiplayer skirmish.",84.49170281114868,383,88.49585140557434,384,co3wix.jpg,"[""Real Time Strategy (RTS)"", ""Strategy""]","[""PC (Microsoft Windows)"", ""Mac"", ""DOS"", ""Sega Saturn"", ""PlayStation""]","[""Electronic Arts Victor"", ""Blizzard Entertainment"", ""Climax Studios"", ""Climax Group"", ""Electronic Arts""]"
2671,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,"Rock out to the third entry in in Red Octane's music series for guitar gods! Songs for Guitar Hero III include Barracuda by Heart, Sabotage by Beastie Boys, Rock And Roll All Nite by Kiss, and much more! In addition, players can experience an incredible number of added features and explosive content including a new multiplayer action-inspired battle mode, grueling boss battles, a bevy of exclusive unlockable content and authentic rock venues.",83.94719649053835,377,83.8069315786025,383,co1wqm.jpg,"[""Music"", ""Simulator""]","[""PlayStation 3"", ""Wii"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360"", ""PlayStation 2""]","[""Vicarious Visions"", ""Budcat Creations"", ""Activision"", ""Neversoft Entertainment""]"
2344,Mario Kart: Double Dash!!,mario-kart-double-dash,"The Mushroom Kingdom just got a whole lot more hectic as Mario and friends double up for furious kart racing. This time around, each kart holds two racers that can switch places at any time, so choose from a huge cast of favorites and pair them up any way you see fit. The character in front handles the driving duties, while the character in the rear doles out damage with six normal items and eight special items that only specific characters can use. Get ready for some intense multiplayer mayhem with your favorite characters, including Mario, Luigi, Donkey Kong, Peach, Bowser, and Koopa.",83.00317892263288,380,84.00158946131644,382,co7ndu.jpg,"[""Racing"", ""Arcade""]","[""Nintendo GameCube""]","[""Nintendo Entertainment Analysis & Development"", ""Nintendo""]"
